Date, TotalSubscribers29.10.2012,11274
17.08.2016,186182
18.08.2016,186217
19.08.2016,186272
20.08.2016,186322
21.08.2016,186376
22.08.2016,186432
23.08.2016,186494
24.08.2016,186560
25.08.2016,186634
26.08.2016,186710
27.08.2016,186785
28.08.2016,186844
29.08.2016,186912
30.08.2016,186983
31.08.2016,187137
01.09.2016,187176
02.09.2016,187235
03.09.2016,187273
04.09.2016,187348
05.09.2016,187416
06.09.2016,187494
07.09.2016,187567
08.09.2016,187724
09.09.2016,187849
10.09.2016,187922
11.09.2016,188014
12.09.2016,188158
13.09.2016,188231
14.09.2016,188334
15.09.2016,188411
16.09.2016,188482
17.09.2016,188568
18.09.2016,188668
19.09.2016,188735
20.09.2016,188835
21.09.2016,188927
22.09.2016,189003
23.09.2016,189069
24.09.2016,189132
25.09.2016,189201
26.09.2016,189277
27.09.2016,189355
28.09.2016,189427
29.09.2016,189499
30.09.2016,189588
01.10.2016,189646
02.10.2016,189722
03.10.2016,189815
04.10.2016,189885
05.10.2016,189954
06.10.2016,190017
07.10.2016,190105
08.10.2016,190173
09.10.2016,190231
10.10.2016,190309
11.10.2016,190430
12.10.2016,190524
13.10.2016,190580
14.10.2016,190646
15.10.2016,190704
16.10.2016,190781
17.10.2016,190851
18.10.2016,190921
19.10.2016,190991
20.10.2016,191061
21.10.2016,191131
22.10.2016,191201
23.10.2016,191271
24.10.2016,191341
25.10.2016,191428
26.10.2016,191515
27.10.2016,191602
28.10.2016,191689
29.10.2016,191776
30.10.2016,191863
31.10.2016,191950
01.11.2016,192037
02.11.2016,192124
03.11.2016,192211
04.11.2016,192298
05.11.2016,192385
06.11.2016,192472
07.11.2016,192566
08.11.2016,192657
09.11.2016,192748
10.11.2016,192840
11.11.2016,192893
12.11.2016,192950
13.11.2016,193068
14.11.2016,193127
15.11.2016,193186
16.11.2016,193293
17.11.2016,193368
18.11.2016,193479
19.11.2016,193570
20.11.2016,193661
21.11.2016,193782
22.11.2016,193903
23.11.2016,193965
24.11.2016,194027
25.11.2016,194093
26.11.2016,194159
27.11.2016,194226
28.11.2016,194304
29.11.2016,194382
30.11.2016,194502
01.12.2016,194583
02.12.2016,194664
03.12.2016,194745
04.12.2016,194829
05.12.2016,194907
06.12.2016,195039
07.12.2016,195171
08.12.2016,195303
09.12.2016,195435
10.12.2016,195567
11.12.2016,195699
12.12.2016,195831
13.12.2016,195963
14.12.2016,196095
15.12.2016,196227
16.12.2016,196359
17.12.2016,196491
18.12.2016,196623
19.12.2016,196755
20.12.2016,196887
21.12.2016,197019
22.12.2016,197151
23.12.2016,197283
24.12.2016,197415
25.12.2016,197547
26.12.2016,197679
27.12.2016,197811
28.12.2016,197943
29.12.2016,198075
30.12.2016,198225
31.12.2016,198338
01.01.2017,198612
02.01.2017,199275
03.01.2017,199536
04.01.2017,199934
05.01.2017,200457
06.01.2017,200992
07.01.2017,201275
08.01.2017,201507
09.01.2017,201690
10.01.2017,201879
11.01.2017,202187
12.01.2017,202456
13.01.2017,202589
14.01.2017,202746
15.01.2017,202909
16.01.2017,203106
17.01.2017,203296
18.01.2017,203440
19.01.2017,203548
20.01.2017,203659
21.01.2017,203763
22.01.2017,203901
23.01.2017,204026
24.01.2017,204199
25.01.2017,204304
26.01.2017,204407
27.01.2017,204498
28.01.2017,204581
29.01.2017,204723
30.01.2017,204830
31.01.2017,204996
01.02.2017,205182
02.02.2017,205371
03.02.2017,205485
04.02.2017,205616
05.02.2017,205754
06.02.2017,205906
07.02.2017,206045
08.02.2017,206255
09.02.2017,206467
10.02.2017,206585
11.02.2017,206717
12.02.2017,206828
13.02.2017,206954
14.02.2017,207090
15.02.2017,207239
16.02.2017,207351
17.02.2017,207454
18.02.2017,207564
19.02.2017,207680
20.02.2017,207822
21.02.2017,208036
22.02.2017,208192
23.02.2017,208395
24.02.2017,208562
25.02.2017,208706
26.02.2017,208775
27.02.2017,208891
28.02.2017,209052
01.03.2017,209203
02.03.2017,209416
03.03.2017,209567
04.03.2017,209717
05.03.2017,209851
06.03.2017,210052
07.03.2017,210346
08.03.2017,210610
09.03.2017,210786
10.03.2017,211109
11.03.2017,211277
11.03.2017,211413
12.03.2017,211475
13.03.2017,211538
14.03.2017,211660
15.03.2017,211728
16.03.2017,211875
17.03.2017,211985
18.03.2017,212206
19.03.2017,212344
20.03.2017,212447
21.03.2017,212601
22.03.2017,212727
23.03.2017,212881
24.03.2017,213072
25.03.2017,213209
26.03.2017,213257
27.03.2017,213338
28.03.2017,213407
29.03.2017,213509
30.03.2017,213612
31.03.2017,213680
01.04.2017,213780
02.04.2017,213899
03.04.2017,214037
04.04.2017,214196
05.04.2017,214354
06.04.2017,214428
07.04.2017,214470
08.04.2017,214552
09.04.2017,214615
10.04.2017,214699
11.04.2017,214790
12.04.2017,214860
13.04.2017,214874
14.04.2017,214973
15.04.2017,215012
16.04.2017,215088
17.04.2017,215230
18.04.2017,215326
19.04.2017,215457
20.04.2017,215586
21.04.2017,215677
22.04.2017,215792
23.04.2017,215883
24.04.2017,215964
25.04.2017,216085
26.04.2017,216279
27.04.2017,216466
28.04.2017,216596
29.04.2017,216705
30.04.2017,216868
01.05.2017,217134
02.05.2017,217479
03.05.2017,217732
04.05.2017,218181
05.05.2017,218502
06.05.2017,219009
07.05.2017,219447
08.05.2017,219856
09.05.2017,220406
10.05.2017,220847
11.05.2017,221325
12.05.2017,221733
13.05.2017,222061
14.05.2017,222359
15.05.2017,222703
16.05.2017,223051
17.05.2017,223399
18.05.2017,223790
19.05.2017,224165
20.05.2017,224554
21.05.2017,225127
22.05.2017,226181
23.05.2017,227071
24.05.2017,228163
25.05.2017,229847
26.05.2017,230722
27.05.2017,231640
28.05.2017,232331
29.05.2017,232926
30.05.2017,233477
31.05.2017,234047
01.06.2017,234618
02.06.2017,235108
03.06.2017,235556
04.06.2017,236018
05.06.2017,236757
06.06.2017,237870
07.06.2017,238676
08.06.2017,239277
09.06.2017,239749
10.06.2017,240275
11.06.2017,240976
12.06.2017,241894
13.06.2017,242573
14.06.2017,243267
15.06.2017,244258
16.06.2017,244784
17.06.2017,245346
18.06.2017,245995
19.06.2017,246523
20.06.2017,247240
21.06.2017,247962
22.06.2017,248566
23.06.2017,249128
24.06.2017,249660
25.06.2017,250205
26.06.2017,250908
27.06.2017,251597
28.06.2017,252078
29.06.2017,252605
30.06.2017,252962
01.07.2017,253411
02.07.2017,253850
03.07.2017,254376
04.07.2017,254926
05.07.2017,255434
06.07.2017,255851
07.07.2017,256279
08.07.2017,256747
09.07.2017,257242
10.07.2017,257817
11.07.2017,258760
12.07.2017,259704
13.07.2017,260418
14.07.2017,261132
15.07.2017,261846
16.07.2017,262560
17.07.2017,263274
18.07.2017,263991
19.07.2017,264440
20.07.2017,265662
21.07.2017,266288
22.07.2017,266902
23.07.2017,267571
24.07.2017,268180
25.07.2017,268867
26.07.2017,269476
27.07.2017,270063
28.07.2017,270652
29.07.2017,271175
30.07.2017,272025
31.07.2017,272656
01.08.2017,273930
02.08.2017,274795
03.08.2017,275356
04.08.2017,276235
05.08.2017,277517
06.08.2017,278233
07.08.2017,279061
08.08.2017,279821
09.08.2017,280490
10.08.2017,281258
11.08.2017,282179
12.08.2017,283459
13.08.2017,285938
14.08.2017,287422
15.08.2017,289084
16.08.2017,290176
17.08.2017,291487
18.08.2017,292422
19.08.2017,293242
20.08.2017,294142
21.08.2017,295000
22.08.2017,296041
23.08.2017,297015
24.08.2017,297962
25.08.2017,298796
26.08.2017,299470
27.08.2017,300242
28.08.2017,300967
29.08.2017,302381
30.08.2017,303294
31.08.2017,304414
01.09.2017,305529
02.09.2017,306753
03.09.2017,307649
04.09.2017,309282
05.09.2017,310342
06.09.2017,311762
07.09.2017,313419
08.09.2017,314877
09.09.2017,315977
10.09.2017,317051
11.09.2017,318196
12.09.2017,319311
13.09.2017,321000
14.09.2017,322940
15.09.2017,324831
16.09.2017,325977
17.09.2017,327186
18.09.2017,328527
19.09.2017,329552
20.09.2017,330669
21.09.2017,331660
22.09.2017,332545
23.09.2017,333260
24.09.2017,334193
25.09.2017,335087
26.09.2017,335952
27.09.2017,337262
28.09.2017,338118
29.09.2017,338869
30.09.2017,339573
01.10.2017,340502
02.10.2017,341405
03.10.2017,342481
04.10.2017,343359
05.10.2017,344436
06.10.2017,345339
07.10.2017,346242
08.10.2017,347372
09.10.2017,348502
10.10.2017,349663
11.10.2017,350824
12.10.2017,353126
13.10.2017,355428
14.10.2017,356811
15.10.2017,358422
16.10.2017,359843
17.10.2017,361258
18.10.2017,362832
19.10.2017,363988
20.10.2017,365469
21.10.2017,366950
22.10.2017,368431
23.10.2017,369956
24.10.2017,371557
25.10.2017,372835
26.10.2017,374242
27.10.2017,375297
28.10.2017,376227
29.10.2017,377642
30.10.2017,378976
31.10.2017,380575
01.11.2017,383218
02.11.2017,386459
03.11.2017,388571
04.11.2017,391125
05.11.2017,393679
06.11.2017,396233
07.11.2017,398448
08.11.2017,400663
09.11.2017,402878
10.11.2017,405093
11.11.2017,407308
12.11.2017,409527
13.11.2017,411962
14.11.2017,413847
15.11.2017,415774
16.11.2017,418539
17.11.2017,420948
18.11.2017,423409
19.11.2017,425688
